category,order_date,qty_ordered,price,unique_skus
Kids & Baby,2021-02-23,12.0,44.925000000000004,6
Kids & Baby,2021-02-24,13.0,71.31666666666666,6
Kids & Baby,2021-02-25,10.0,22.3,5
Kids & Baby,2021-02-26,4.0,119.45,2
Kids & Baby,2021-02-27,19.0,64.62857142857142,7
Kids & Baby,2021-02-28,16.0,146.70000000000002,7
Kids & Baby,2021-03-01,153.0,66.94999999999999,18
Kids & Baby,2021-03-02,7.0,25.933333333333334,3
Kids & Baby,2021-03-03,10.0,48.12,5
Kids & Baby,2021-03-04,37.0,45.23694444444445,18
Kids & Baby,2021-03-05,7.0,73.10000000000001,3
Kids & Baby,2021-03-06,17.0,42.5375,8
Kids & Baby,2021-03-07,5.0,24.766666666666666,3
Kids & Baby,2021-03-08,31.0,78.47999999999999,5
Kids & Baby,2021-03-09,6.0,87.65,4
Kids & Baby,2021-03-10,1.0,36.0,1
Kids & Baby,2021-03-11,43.0,38.03333333333334,3
Kids & Baby,2021-03-12,12.0,167.9325,6
Kids & Baby,2021-03-13,78.0,56.377812500000005,16
Kids & Baby,2021-03-14,80.0,88.39375,16
Kids & Baby,2021-03-15,348.88000000000005,64.79,45
Kids & Baby,2021-03-16,89.0,139.05346153846153,13
Kids & Baby,2021-03-17,122.0,50.3324074074074,27
Kids & Baby,2021-03-18,275.0,104.22232142857142,28
Kids & Baby,2021-03-19,166.0,38.9465,23
Kids & Baby,2021-03-20,29.0,96.67999999999999,5
Kids & Baby,2021-03-21,121.0,83.64545454545454,19
Kids & Baby,2021-03-22,144.0,58.29833333333333,15
Kids & Baby,2021-03-23,211.0,104.07243478260871,23
Kids & Baby,2021-03-24,348.88000000000005,27.105305555555557,25
Kids & Baby,2021-03-25,234.0,46.377272727272725,21
Kids & Baby,2021-03-26,208.0,47.99285714285715,42
Kids & Baby,2021-03-27,336.0,20.796969696969697,31
Kids & Baby,2021-03-28,142.0,74.325,16
Kids & Baby,2021-03-29,14.0,22.45,2
Kids & Baby,2021-03-30,104.0,81.68499999999999,14
Kids & Baby,2021-03-31,114.0,90.58333333333333,10
Kids & Baby,2021-04-01,172.0,72.4497619047619,21
Kids & Baby,2021-04-02,131.0,59.725,14
Kids & Baby,2021-04-03,19.0,73.96428571428571,7
Kids & Baby,2021-04-04,9.0,11.8,1
Kids & Baby,2021-04-05,15.0,20.34,5
Kids & Baby,2021-04-06,6.0,17.900000000000002,3
Kids & Baby,2021-04-07,9.0,107.4,2
Kids & Baby,2021-04-08,4.0,139.95,2
Kids & Baby,2021-04-09,40.0,25.636,15
Kids & Baby,2021-04-10,29.0,33.76363636363636,11
Kids & Baby,2021-04-11,33.0,38.92,10
Kids & Baby,2021-04-12,17.0,39.62,5
Kids & Baby,2021-04-13,21.0,37.37,10
Kids & Baby,2021-04-14,48.0,36.892307692307696,13
Kids & Baby,2021-04-15,24.0,60.775,12
Kids & Baby,2021-04-16,22.0,114.58888888888889,9
Kids & Baby,2021-04-17,27.0,23.275,4
Kids & Baby,2021-04-18,24.0,56.79999999999999,12
Kids & Baby,2021-04-19,12.0,37.53333333333333,6
Kids & Baby,2021-04-20,23.0,41.300000000000004,11
Kids & Baby,2021-04-21,17.0,21.157142857142855,7
Kids & Baby,2021-04-22,14.0,63.300000000000004,7
Kids & Baby,2021-04-23,4.0,61.85,2
Kids & Baby,2021-04-24,12.0,52.666666666666664,6
Kids & Baby,2021-04-25,72.0,34.489999999999995,10
Kids & Baby,2021-04-26,18.0,78.55000000000001,4
Kids & Baby,2021-04-27,87.0,42.484750000000005,18
Kids & Baby,2021-04-28,4.0,119.45,2
Kids & Baby,2021-04-29,4.0,19.5,2
Kids & Baby,2021-04-30,6.0,458.26666666666665,3
Kids & Baby,2021-05-01,11.0,51.58,5
Kids & Baby,2021-05-02,10.0,103.85999999999999,5
Kids & Baby,2021-05-03,14.0,61.82857142857143,7
Kids & Baby,2021-05-04,38.0,44.08888888888889,18
Kids & Baby,2021-05-05,6.0,17.2,3
Kids & Baby,2021-05-06,20.0,178.28,10
Kids & Baby,2021-05-07,91.0,57.1225,20
Kids & Baby,2021-05-08,20.0,82.14,10
Kids & Baby,2021-05-09,20.0,32.12,10
Kids & Baby,2021-05-10,26.0,112.8153846153846,13
Kids & Baby,2021-05-11,21.0,58.300625000000004,8
Kids & Baby,2021-05-12,14.0,45.80228571428571,7
Kids & Baby,2021-05-13,18.0,85.51666666666667,6
Kids & Baby,2021-05-14,10.0,240.64000000000001,5
Kids & Baby,2021-05-15,30.0,52.620000000000005,15
Kids & Baby,2021-05-16,39.0,81.51428571428572,7
Kids & Baby,2021-05-17,45.0,88.69223076923078,13
Kids & Baby,2021-05-18,348.88000000000005,49.51669491525424,53
Kids & Baby,2021-05-19,18.0,46.888888888888886,9
Kids & Baby,2021-05-20,48.0,44.385714285714286,14
Kids & Baby,2021-05-21,24.0,163.82222222222222,9
Kids & Baby,2021-05-22,14.0,44.55714285714286,7
Kids & Baby,2021-05-23,5.0,59.52250000000001,2
Kids & Baby,2021-05-24,20.0,48.54,10
Kids & Baby,2021-05-25,35.0,119.19123529411765,17
Kids & Baby,2021-05-26,18.0,26.844444444444445,9
Kids & Baby,2021-05-27,16.0,50.85,6
Kids & Baby,2021-05-28,26.0,84.60000000000001,7
Kids & Baby,2021-05-29,27.0,436.05,4
Kids & Baby,2021-05-30,10.0,118.735,3
Kids & Baby,2021-05-31,37.0,43.68333333333334,12
Kids & Baby,2021-06-01,6.0,71.0,3
Kids & Baby,2021-06-02,27.0,115.5125,8
Kids & Baby,2021-06-03,28.0,72.12,5
Kids & Baby,2021-06-04,6.0,70.96666666666667,3
Kids & Baby,2021-06-05,4.0,49.4,2
Kids & Baby,2021-06-06,52.0,182.7,9
Kids & Baby,2021-06-07,18.0,35.86666666666667,9
Kids & Baby,2021-06-09,24.0,106.43333333333334,9
Kids & Baby,2021-06-10,5.0,246.5666666666667,3
Kids & Baby,2021-06-11,28.0,83.4,5
Kids & Baby,2021-06-12,32.0,72.85714285714286,7
Kids & Baby,2021-06-13,67.0,52.13333333333333,12
Kids & Baby,2021-06-14,39.0,69.10000000000001,6
Kids & Baby,2021-06-15,6.0,48.76666666666667,3
Kids & Baby,2021-06-16,64.0,84.25555555555556,9
Kids & Baby,2021-06-17,67.0,44.40714285714286,14
Kids & Baby,2021-06-18,4.0,50.1,2
Kids & Baby,2021-06-19,4.0,77.45,2
Kids & Baby,2021-06-20,24.0,127.45,12
Kids & Baby,2021-06-21,34.0,136.24705882352941,17
Kids & Baby,2021-06-22,14.0,101.64285714285714,7
Kids & Baby,2021-06-23,10.0,64.22,5
Kids & Baby,2021-06-24,6.0,60.46666666666667,3
Kids & Baby,2021-06-25,37.0,89.14666666666668,9
Kids & Baby,2021-06-26,19.0,125.47999999999999,5
Kids & Baby,2021-06-27,35.0,47.5,8
Kids & Baby,2021-06-28,15.0,117.66666666666667,3
Kids & Baby,2021-06-29,21.0,99.93333333333334,6
Kids & Baby,2021-06-30,67.0,94.45,16
Kids & Baby,2021-07-01,36.0,124.72,9
Kids & Baby,2021-07-02,21.0,61.550000000000004,6
Kids & Baby,2021-07-03,11.0,72.2,6
Kids & Baby,2021-07-04,83.0,56.00714285714286,14
Kids & Baby,2021-07-05,8.0,51.5625,4
Kids & Baby,2021-07-06,2.0,68.0,1
Kids & Baby,2021-07-07,12.0,35.36666666666667,6
Kids & Baby,2021-07-08,4.0,338.0,2
Kids & Baby,2021-07-09,9.0,156.15,4
Kids & Baby,2021-07-10,42.0,99.28181818181817,11
Kids & Baby,2021-07-11,33.0,39.74444444444444,9
Kids & Baby,2021-07-12,8.0,51.225,4
Kids & Baby,2021-07-13,10.0,129.62,5
Kids & Baby,2021-07-14,4.0,27.25,2
Kids & Baby,2021-07-16,19.0,54.775,8
Kids & Baby,2021-07-17,12.0,29.666666666666668,6
Kids & Baby,2021-07-18,6.0,84.93333333333334,3
Kids & Baby,2021-07-19,10.0,68.475,4
Kids & Baby,2021-07-21,6.0,55.5,3
Kids & Baby,2021-07-22,10.0,86.78,5
Kids & Baby,2021-07-23,58.0,65.46000000000001,10
Kids & Baby,2021-07-24,34.0,40.9,12
Kids & Baby,2021-07-25,15.0,35.699999999999996,6
Kids & Baby,2021-07-26,4.0,214.9,2
Kids & Baby,2021-07-27,4.0,32.45,2
Kids & Baby,2021-07-28,11.0,99.88,5
Kids & Baby,2021-07-29,6.0,56.900000000000006,3
Kids & Baby,2021-07-30,6.0,53.0,3
Kids & Baby,2021-07-31,3.0,69.9,1
Kids & Baby,2021-08-01,18.0,52.02222222222222,8
Kids & Baby,2021-08-02,8.0,129.7875,4
Kids & Baby,2021-08-03,27.0,51.25461538461538,13
Kids & Baby,2021-08-04,18.0,59.544444444444444,9
Kids & Baby,2021-08-05,25.0,151.86666666666667,9
Kids & Baby,2021-08-06,10.0,421.02,5
Kids & Baby,2021-08-07,13.0,100.98333333333333,6
Kids & Baby,2021-08-08,26.0,154.11666666666667,6
Kids & Baby,2021-08-09,13.0,67.2,6
Kids & Baby,2021-08-10,10.0,79.0,5
Kids & Baby,2021-08-11,6.0,200.23333333333335,3
Kids & Baby,2021-08-12,14.0,35.58,5
Kids & Baby,2021-08-13,2.0,49.9,1
Kids & Baby,2021-08-15,13.0,38.800000000000004,4
Kids & Baby,2021-08-16,3.0,11.4,1
Kids & Baby,2021-08-17,4.0,70.05000000000001,2
Kids & Baby,2021-08-18,13.0,137.15,6
Kids & Baby,2021-08-19,14.0,89.375,4
Kids & Baby,2021-08-20,28.0,65.92999999999999,10
Kids & Baby,2021-08-21,16.0,97.5125,8
Kids & Baby,2021-08-22,15.0,52.06666666666666,3
Kids & Baby,2021-08-23,2.0,34.9,1
Kids & Baby,2021-08-24,4.0,144.9,2
Kids & Baby,2021-08-25,13.0,163.5666666666667,6
Kids & Baby,2021-08-26,12.0,225.16666666666666,6
Kids & Baby,2021-08-27,12.0,38.08,5
Kids & Baby,2021-08-28,4.0,49.900000000000006,2
Kids & Baby,2021-08-29,21.0,239.88000000000002,10
Kids & Baby,2021-08-30,2.0,33.5,1
Kids & Baby,2021-08-31,8.0,76.56666666666668,3
Kids & Baby,2021-09-02,15.0,30.685714285714287,7
Kids & Baby,2021-09-03,4.0,128.85000000000002,2
Kids & Baby,2021-09-04,9.0,345.40000000000003,4
Kids & Baby,2021-09-05,20.0,45.725,4
Kids & Baby,2021-09-07,10.0,69.5,2
Kids & Baby,2021-09-08,8.0,42.175,4
Kids & Baby,2021-09-09,14.0,122.98571428571428,7
Kids & Baby,2021-09-10,20.0,110.814,10
Kids & Baby,2021-09-11,14.0,57.18571428571429,7
Kids & Baby,2021-09-12,9.0,227.575,4
Kids & Baby,2021-09-13,5.0,16.75,2
Kids & Baby,2021-09-14,4.0,15.7,1
Kids & Baby,2021-09-15,29.0,50.75833333333333,12
Kids & Baby,2021-09-16,3.0,460.0,1
Kids & Baby,2021-09-17,6.0,77.8,3
Kids & Baby,2021-09-18,6.0,72.60000000000001,3
Kids & Baby,2021-09-19,25.0,48.13333333333333,3
Kids & Baby,2021-09-21,4.0,50.099999999999994,2
Kids & Baby,2021-09-23,4.0,257.45,2
Kids & Baby,2021-09-24,6.0,65.15,2
Kids & Baby,2021-09-26,10.0,36.9,1
Kids & Baby,2021-09-28,2.0,49.9,1
Men's Fashion,2020-10-01,140.0,80.355,38
Men's Fashion,2020-10-02,121.0,82.61411764705882,48
Men's Fashion,2020-10-03,59.0,64.68095238095238,21
Men's Fashion,2020-10-04,45.0,103.66666666666667,15
Men's Fashion,2020-10-05,18.0,106.275,8
Men's Fashion,2020-10-06,38.0,89.67894736842106,19
Men's Fashion,2020-10-07,40.0,91.47894736842105,19
Men's Fashion,2020-10-08,76.0,127.45,28
Men's Fashion,2020-10-09,36.0,93.75625,15
Men's Fashion,2020-10-10,89.0,73.78275862068965,24
Men's Fashion,2020-10-11,68.0,41.339354838709674,27
Men's Fashion,2020-10-12,59.0,88.63793103448276,23
Men's Fashion,2020-10-13,18.0,87.57142857142857,7
Men's Fashion,2020-10-14,47.0,48.72857142857143,18
Men's Fashion,2020-10-15,40.0,88.58181818181818,11
Men's Fashion,2020-10-16,77.0,68.10888888888888,30
Men's Fashion,2020-10-17,56.0,70.52592592592593,26
Men's Fashion,2020-10-18,95.0,68.74347826086957,34
Men's Fashion,2020-10-19,72.0,60.925000000000004,33
Men's Fashion,2020-10-20,29.0,61.56153846153847,13
Men's Fashion,2020-10-21,209.0,63.77178571428572,43
Men's Fashion,2020-10-22,74.0,72.67692307692307,22
Men's Fashion,2020-10-23,109.0,77.975,34
Men's Fashion,2020-10-24,145.0,56.527058823529416,45
Men's Fashion,2020-10-25,95.0,71.88055555555555,33
Men's Fashion,2020-10-26,116.0,61.11851851851852,48
Men's Fashion,2020-10-27,46.0,71.94090909090909,22
Men's Fashion,2020-10-28,49.0,72.08333333333333,24
Men's Fashion,2020-10-29,71.0,63.34571428571428,33
Men's Fashion,2020-10-30,81.0,65.53714285714287,33
Men's Fashion,2020-10-31,64.0,75.00526315789475,19
Men's Fashion,2020-11-01,6.0,66.56666666666668,3
Men's Fashion,2020-11-04,2.0,32.5,1
Men's Fashion,2020-11-05,44.0,69.04761904761905,20
Men's Fashion,2020-11-06,204.0,61.00721649484536,72
Men's Fashion,2020-11-07,86.0,79.2425,39
Men's Fashion,2020-11-08,164.0,66.940625,60
Men's Fashion,2020-11-09,60.0,93.58620689655173,28
Men's Fashion,2020-11-10,70.0,75.71142857142857,35
Men's Fashion,2020-11-11,119.0,68.86641509433963,52
Men's Fashion,2020-11-12,185.0,86.6923076923077,56
Men's Fashion,2020-11-13,67.0,63.10909090909091,33
Men's Fashion,2020-11-14,115.0,76.66509803921569,48
Men's Fashion,2020-11-15,71.0,63.07166666666667,30
Men's Fashion,2020-11-16,33.0,66.92,14
Men's Fashion,2020-11-17,28.0,66.47857142857143,14
Men's Fashion,2020-11-18,68.0,63.07280000000001,24
Men's Fashion,2020-11-19,43.0,66.89142857142858,17
Men's Fashion,2020-11-20,50.0,65.85000000000001,23
Men's Fashion,2020-11-21,98.0,81.1,28
Men's Fashion,2020-11-22,78.0,61.66875,29
Men's Fashion,2020-11-23,71.0,61.71612903225807,29
Men's Fashion,2020-11-24,67.0,83.04047619047618,20
Men's Fashion,2020-11-25,67.0,66.1590909090909,32
Men's Fashion,2020-11-26,62.0,58.12678571428571,25
Men's Fashion,2020-11-27,83.0,64.96617647058824,31
Men's Fashion,2020-11-28,58.0,73.944,24
Men's Fashion,2020-11-29,71.0,81.23870967741935,28
Men's Fashion,2020-11-30,57.0,63.142857142857146,28
Men's Fashion,2020-12-01,36.0,63.53611111111112,18
Men's Fashion,2020-12-02,61.0,69.14642857142857,26
Men's Fashion,2020-12-03,52.0,75.6,23
Men's Fashion,2020-12-04,77.0,65.26842105263158,35
Men's Fashion,2020-12-05,79.0,53.58421052631579,30
Men's Fashion,2020-12-06,79.0,78.25454545454545,31
Men's Fashion,2020-12-07,52.0,57.8,21
Men's Fashion,2020-12-08,26.0,72.21538461538461,13
Men's Fashion,2020-12-09,55.0,63.39473684210526,18
Men's Fashion,2020-12-10,68.0,76.1909090909091,31
Men's Fashion,2020-12-11,60.0,84.12272727272727,20
Men's Fashion,2020-12-12,57.0,87.84285714285714,27
Men's Fashion,2020-12-13,428.0,84.78351648351648,81
Men's Fashion,2020-12-14,510.0,82.52416666666666,88
Men's Fashion,2020-12-15,225.0,65.3137614678899,59
Men's Fashion,2020-12-16,241.0,64.82410714285714,69
Men's Fashion,2020-12-17,242.0,66.08879310344828,72
Men's Fashion,2020-12-18,306.0,69.56241610738255,95
Men's Fashion,2020-12-19,437.0,65.11116504854368,135
Men's Fashion,2020-12-20,1457.3999999999974,66.29421949556918,461
Men's Fashion,2020-12-21,1457.3999999999974,75.90589777195282,354
Men's Fashion,2020-12-22,1244.0,69.48621621621622,290
Men's Fashion,2020-12-23,1457.3999999999974,73.21836734693878,325
Men's Fashion,2020-12-24,1413.0,70.84347962382445,295
Men's Fashion,2020-12-25,1133.0,73.52933070866142,284
Men's Fashion,2020-12-26,1169.0,79.52129277566539,307
Men's Fashion,2020-12-27,1457.3999999999974,69.6421550741163,397
Men's Fashion,2020-12-28,922.0,66.47,250
Men's Fashion,2020-12-29,712.0,81.417987987988,231
Men's Fashion,2020-12-30,594.0,69.88296296296296,184
Men's Fashion,2020-12-31,341.0,72.44361445783133,129
Men's Fashion,2021-01-01,171.0,71.51927710843374,71
Men's Fashion,2021-01-02,256.0,74.49232,108
Men's Fashion,2021-01-03,223.0,68.54895833333333,76
Men's Fashion,2021-01-04,131.0,67.64461538461538,62
Men's Fashion,2021-01-05,169.0,73.39156626506023,75
Men's Fashion,2021-01-06,130.0,74.14098360655738,57
Men's Fashion,2021-01-07,179.0,64.1609756097561,69
Men's Fashion,2021-01-08,133.0,66.9046875,56
Men's Fashion,2021-01-09,148.0,72.25428571428571,62
Men's Fashion,2021-01-10,226.0,78.64852272727272,80
Men's Fashion,2021-01-11,105.0,79.32755102040817,46
Men's Fashion,2021-01-12,88.0,59.404545454545456,42
Men's Fashion,2021-01-13,144.0,80.3625,55
Men's Fashion,2021-01-14,151.0,64.66438356164383,62
Men's Fashion,2021-01-15,234.0,82.75728155339806,92
Men's Fashion,2021-01-16,178.0,65.16794871794872,69
Men's Fashion,2021-01-17,175.0,79.33472222222223,64
Men's Fashion,2021-01-18,57.0,62.76296296296296,26
Men's Fashion,2021-01-19,89.0,76.74318181818181,43
Men's Fashion,2021-01-20,60.0,66.79629629629629,26
Men's Fashion,2021-01-21,93.0,87.3093023255814,41
Men's Fashion,2021-01-22,101.0,69.79324324324324,35
Men's Fashion,2021-01-23,95.0,72.09777777777778,44
Men's Fashion,2021-01-24,121.0,80.40425531914893,45
Men's Fashion,2021-01-25,46.0,77.30434782608695,22
Men's Fashion,2021-01-26,47.0,60.6,23
Men's Fashion,2021-01-27,32.0,75.93333333333334,14
Men's Fashion,2021-01-28,51.0,66.825,23
Men's Fashion,2021-01-29,44.0,72.47727272727273,22
Men's Fashion,2021-01-30,48.0,77.825,20
Men's Fashion,2021-01-31,76.0,65.29,30
Men's Fashion,2021-02-01,52.0,75.332,24
Men's Fashion,2021-02-02,35.0,42.10588235294117,17
Men's Fashion,2021-02-03,82.0,69.46285714285713,31
Men's Fashion,2021-02-04,43.0,80.075,18
Men's Fashion,2021-02-05,102.0,68.80454545454546,41
Men's Fashion,2021-02-06,65.0,69.07575757575758,33
Men's Fashion,2021-02-07,154.0,92.3654761904762,38
Men's Fashion,2021-02-08,47.0,79.87391304347827,22
Men's Fashion,2021-02-09,35.0,80.7235294117647,17
Men's Fashion,2021-02-10,78.0,83.16363636363636,19
Men's Fashion,2021-02-11,45.0,76.12727272727274,22
Men's Fashion,2021-02-12,48.0,77.675,24
Men's Fashion,2021-02-13,66.0,75.04761904761905,20
Men's Fashion,2021-02-14,103.0,93.67692307692307,25
Men's Fashion,2021-02-15,49.0,89.02727272727272,22
Men's Fashion,2021-02-16,27.0,84.14615384615385,13
Men's Fashion,2021-02-17,78.0,58.69722222222222,34
Men's Fashion,2021-02-18,61.0,87.71333333333334,30
Men's Fashion,2021-02-19,35.0,70.1470588235294,17
Men's Fashion,2021-02-20,52.0,90.10192307692309,26
Men's Fashion,2021-02-21,70.0,87.41137931034484,29
Men's Fashion,2021-02-22,77.0,61.2165625,30
Men's Fashion,2021-02-23,24.0,82.05,7
Men's Fashion,2021-02-24,64.0,107.6558064516129,30
Men's Fashion,2021-02-25,50.0,83.47200000000001,25
Men's Fashion,2021-02-26,47.0,71.42222222222222,18
Men's Fashion,2021-02-27,66.0,74.171875,31
Men's Fashion,2021-02-28,84.0,71.48400000000001,23
Men's Fashion,2021-03-01,454.0,94.03210526315789,54
Men's Fashion,2021-03-02,40.0,84.56666666666666,14
Men's Fashion,2021-03-03,24.0,71.95,12
Men's Fashion,2021-03-04,22.0,64.37272727272727,11
Men's Fashion,2021-03-05,45.0,85.11818181818182,22
Men's Fashion,2021-03-06,73.0,47.79,20
Men's Fashion,2021-03-07,32.0,83.9,16
Men's Fashion,2021-03-08,24.0,59.23571428571429,14
Men's Fashion,2021-03-09,91.0,85.37142857142857,21
Men's Fashion,2021-03-10,8.0,36.18333333333333,5
Men's Fashion,2021-03-11,20.0,79.93333333333334,6
Men's Fashion,2021-03-12,71.0,92.85384615384616,26
Men's Fashion,2021-03-13,96.0,68.50357142857142,28
Men's Fashion,2021-03-14,103.0,87.23243243243243,37
Men's Fashion,2021-03-15,268.0,75.54269662921348,36
Men's Fashion,2021-03-16,547.0,81.36715328467155,72
Men's Fashion,2021-03-17,419.0,70.1020618556701,50
Men's Fashion,2021-03-18,516.0,80.90695652173912,55
Men's Fashion,2021-03-19,249.0,72.68367346938776,42
Men's Fashion,2021-03-20,382.0,81.01694915254237,64
Men's Fashion,2021-03-21,448.0,75.68827586206896,63
Men's Fashion,2021-03-22,413.0,77.61305785123967,66
Men's Fashion,2021-03-23,429.0,77.68325203252033,57
Men's Fashion,2021-03-24,390.0,84.95516129032258,74
Men's Fashion,2021-03-25,363.0,73.8611570247934,67
Men's Fashion,2021-03-26,477.0,74.68136645962733,95
Men's Fashion,2021-03-27,429.0,63.94468965517241,82
Men's Fashion,2021-03-28,362.0,77.27826086956522,58
Men's Fashion,2021-03-29,168.0,71.79594594594595,44
Men's Fashion,2021-03-30,306.0,76.25813725490195,66
Men's Fashion,2021-03-31,218.0,77.12258064516129,52
Men's Fashion,2021-04-01,404.0,78.04897959183674,77
Men's Fashion,2021-04-02,352.0,76.32000000000001,72
Men's Fashion,2021-04-03,226.0,74.35106382978724,59
Men's Fashion,2021-04-04,283.0,87.82696078431373,56
Men's Fashion,2021-04-05,268.0,93.06803278688524,47
Men's Fashion,2021-04-06,228.0,86.12916666666668,52
Men's Fashion,2021-04-07,220.0,89.06862745098039,57
Men's Fashion,2021-04-08,211.0,90.30581395348837,44
Men's Fashion,2021-04-09,139.0,65.1391935483871,39
Men's Fashion,2021-04-10,265.0,80.79588235294118,56
Men's Fashion,2021-04-11,259.0,102.72637362637363,54
Men's Fashion,2021-04-12,136.0,92.72586206896553,35
Men's Fashion,2021-04-13,167.0,86.49172839506173,53
Men's Fashion,2021-04-14,123.0,72.87288135593221,45
Men's Fashion,2021-04-15,129.0,95.88852459016393,34
Men's Fashion,2021-04-16,127.0,93.7714423076923,30
Men's Fashion,2021-04-17,235.0,84.5627659574468,53
Men's Fashion,2021-04-18,215.0,88.97858974358974,54
Men's Fashion,2021-04-19,233.0,87.6857142857143,53
Men's Fashion,2021-04-20,133.0,88.29491525423728,30
Men's Fashion,2021-04-21,190.0,79.92654411764705,46
Men's Fashion,2021-04-22,99.0,83.97886363636364,37
Men's Fashion,2021-04-23,167.0,90.45014285714286,54
Men's Fashion,2021-04-24,126.0,79.21372549019608,46
Men's Fashion,2021-04-25,202.0,90.99425531914895,44
Men's Fashion,2021-04-26,201.0,77.51500000000001,58
Men's Fashion,2021-04-27,62.0,95.58500000000001,20
Men's Fashion,2021-04-28,93.0,70.28406976744186,43
Men's Fashion,2021-04-29,63.0,75.42592592592592,24
Men's Fashion,2021-04-30,295.0,75.25866666666667,42
Men's Fashion,2021-05-01,68.0,60.34411764705883,34
Men's Fashion,2021-05-02,51.0,60.270833333333336,23
Men's Fashion,2021-05-03,76.0,68.50555555555556,35
Men's Fashion,2021-05-04,68.0,69.27435483870968,30
Men's Fashion,2021-05-05,56.0,65.05732142857143,27
Men's Fashion,2021-05-06,61.0,82.26071428571429,28
Men's Fashion,2021-05-07,132.0,63.82019607843137,50
Men's Fashion,2021-05-08,64.0,107.59130434782608,23
Men's Fashion,2021-05-09,77.0,89.9926,24
Men's Fashion,2021-05-10,54.0,76.08999999999999,26
Men's Fashion,2021-05-11,158.0,84.4489090909091,50
Men's Fashion,2021-05-12,43.0,76.34761904761905,21
Men's Fashion,2021-05-13,72.0,87.03914285714285,33
Men's Fashion,2021-05-14,50.0,71.10454545454546,22
Men's Fashion,2021-05-15,47.0,94.52608695652174,23
Men's Fashion,2021-05-16,99.0,89.0206896551724,29
Men's Fashion,2021-05-17,51.0,89.17083333333333,24
Men's Fashion,2021-05-18,274.0,78.39874999999999,55
Men's Fashion,2021-05-19,113.0,80.31107142857142,41
Men's Fashion,2021-05-20,94.0,109.10602272727273,44
Men's Fashion,2021-05-21,75.0,72.125,35
Men's Fashion,2021-05-22,38.0,75.05263157894737,19
Men's Fashion,2021-05-23,34.0,83.2071875,16
Men's Fashion,2021-05-24,35.0,87.23117647058824,17
Men's Fashion,2021-05-25,35.0,67.1979411764706,17
Men's Fashion,2021-05-26,30.0,104.58666666666666,15
Men's Fashion,2021-05-27,75.0,73.37117647058824,33
Men's Fashion,2021-05-28,74.0,75.98875,28
Men's Fashion,2021-05-29,114.0,67.13402173913043,45
Men's Fashion,2021-05-30,26.0,72.8076923076923,13
Men's Fashion,2021-05-31,43.0,90.83684210526316,18
Men's Fashion,2021-06-01,41.0,80.16499999999999,20
Men's Fashion,2021-06-02,50.0,242.804,25
Men's Fashion,2021-06-03,92.0,75.42068965517241,28
Men's Fashion,2021-06-04,44.0,72.88095238095238,20
Men's Fashion,2021-06-05,42.0,86.0142857142857,20
Men's Fashion,2021-06-06,200.0,111.8975581395349,42
Men's Fashion,2021-06-07,91.0,84.1452380952381,41
Men's Fashion,2021-06-08,69.0,97.53030303030303,32
Men's Fashion,2021-06-09,162.0,86.84081632653061,45
Men's Fashion,2021-06-10,133.0,76.12938775510204,43
Men's Fashion,2021-06-11,113.0,70.432,49
Men's Fashion,2021-06-12,231.0,70.0975,39
Men's Fashion,2021-06-13,140.0,81.45378048780488,40
Men's Fashion,2021-06-14,35.0,66.33611111111111,17
Men's Fashion,2021-06-15,40.0,93.04736842105264,19
Men's Fashion,2021-06-16,42.0,146.2357142857143,14
Men's Fashion,2021-06-17,235.0,116.11363636363636,41
Men's Fashion,2021-06-18,114.0,114.53658536585365,33
Men's Fashion,2021-06-19,79.0,139.321875,31
Men's Fashion,2021-06-20,33.0,73.75384615384615,12
Men's Fashion,2021-06-21,95.0,94.7,35
Men's Fashion,2021-06-22,48.0,66.41,20
Men's Fashion,2021-06-23,74.0,81.05862068965519,29
Men's Fashion,2021-06-24,39.0,80.18823529411765,15
Men's Fashion,2021-06-25,75.0,90.1969696969697,32
Men's Fashion,2021-06-26,82.0,73.69703125,31
Men's Fashion,2021-06-27,318.0,97.56326530612246,40
Men's Fashion,2021-06-28,198.0,96.83260869565218,42
Men's Fashion,2021-06-29,73.0,71.132,21
Men's Fashion,2021-06-30,334.0,73.91333333333334,51
Men's Fashion,2021-07-01,81.0,93.34375,32
Men's Fashion,2021-07-02,238.0,78.07084905660378,48
Men's Fashion,2021-07-03,76.0,89.72413793103448,29
Men's Fashion,2021-07-04,535.0,78.47753846153846,62
Men's Fashion,2021-07-05,133.0,89.95708333333334,46
Men's Fashion,2021-07-06,59.0,72.5,17
Men's Fashion,2021-07-07,99.0,98.3625,24
Men's Fashion,2021-07-08,45.0,93.46190476190476,21
Men's Fashion,2021-07-09,167.0,89.04871794871795,39
Men's Fashion,2021-07-10,117.0,80.774,37
Men's Fashion,2021-07-11,52.0,95.635,20
Men's Fashion,2021-07-12,76.0,73.7713888888889,36
Men's Fashion,2021-07-13,86.0,132.80202380952383,42
Men's Fashion,2021-07-14,28.0,59.153333333333336,12
Men's Fashion,2021-07-15,12.0,68.9,6
Men's Fashion,2021-07-16,61.0,78.49090909090908,22
Men's Fashion,2021-07-17,32.0,119.82,15
Men's Fashion,2021-07-18,31.0,81.56,9
Men's Fashion,2021-07-19,12.0,64.13333333333334,6
Men's Fashion,2021-07-20,10.0,57.68000000000001,5
